species,stressor,vuln,iucn_sid,src,map_f
urticina crassicornis,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina crassicornis,wildlife_strike,0.18416,NA,am,species_ranges/am_spp_mol_urticina_crassicornis.csv
urticina eques,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,bycatch,0.43945,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,entanglement_macroplastic,0.14871,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,marine_heat_waves,0.58224,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,plastic_pollution_microplastic,0.19312000000000001,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,poisons_toxins,0.44141,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,salinity,0.64344,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,sedimentation,0.341,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina eques,wildlife_strike,0.18416,NA,am,species_ranges/am_spp_mol_urticina_eques.csv
urticina felina,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,salinity,0.64344,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina felina,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_urticina_felina.csv
urticina piscivora,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,bycatch,0.43945,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,entanglement_macroplastic,0.14871,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,marine_heat_waves,0.58224,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,plastic_pollution_microplastic,0.19312000000000001,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,poisons_toxins,0.44141,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,salinity,0.64344,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,sedimentation,0.341,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticina piscivora,wildlife_strike,0.18416,NA,am,species_ranges/am_spp_mol_urticina_piscivora.csv
urticinopsis antarctica,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,salinity,0.64344,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
urticinopsis antarctica,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_urticinopsis_antarctica.csv
vaughanella concinna,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,eutrophication_nutrient_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,inorganic_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,light_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,marine_heat_waves,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,organic_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,poisons_toxins,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,salinity,0.64344,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,sedimentation,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,sea_level_rise,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,sst_rise,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,storm_disturbance,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,uv_radiation,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella concinna,wildlife_strike,0,NA,am,species_ranges/am_spp_mol_vaughanella_concinna.csv
vaughanella multipalifera,biomass_removal,0.74635,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,bycatch,0.3472,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,entanglement_macroplastic,0.10056,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,eutrophication_nutrient_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,habitat_loss_degradation,0.39928,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,inorganic_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,light_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,marine_heat_waves,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,ocean_acidification,0.49573,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,oceanographic,0.49259,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,organic_pollution,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,plastic_pollution_microplastic,0.21819,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,poisons_toxins,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,salinity,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,sedimentation,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,sea_level_rise,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,sst_rise,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,storm_disturbance,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,uv_radiation,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
vaughanella multipalifera,wildlife_strike,0,NA,am,species_ranges/am_spp_mol_vaughanella_multipalifera.csv
villogorgia nigrescens,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,salinity,0.64344,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
villogorgia nigrescens,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_villogorgia_nigrescens.csv
virgularia mirabilis,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,salinity,0.64344,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia mirabilis,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_virgularia_mirabilis.csv
virgularia presbytes,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,salinity,0.64344,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
virgularia presbytes,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_virgularia_presbytes.csv
